ReviewDate,NumberOfReviews
 09-07-2015,20
 12-09-2015,6
 10-12-2015,11
 10-20-2015,2
 05-16-2015,2
 08-04-2015,32
 07-16-2015,14
 12-17-2015,15
 01-08-2016,8
 10-03-2015,2
 12-20-2015,16
 11-14-2015,2
 01-11-2016,6
 12-12-2015,4
 08-05-2015,16
 09-02-2015,14
 03-03-2016,1
 10-09-2015,10
 10-17-2015,2
 01-26-2016,6
 09-08-2015,2
 05-03-2015,2
 09-24-2015,2
 01-12-2016,6
 01-20-2016,2
 01-07-2016,2
 12-16-2015,10
 10-05-2015,10
 07-17-2015,4
 10-08-2015,10
 12-19-2015,36
 09-11-2015,2
 04-26-2015,45
 10-13-2015,2
 02-04-2016,1
 09-06-2015,18
 01-29-2016,2
 09-30-2015,2
 02-01-2016,2
 10-11-2015,8
 09-17-2015,2
 02-06-2016,3
 12-22-2015,6
 01-10-2016,5
 08-23-2015,2
 08-26-2015,2
 01-13-2016,4
 06-12-2015,2
 06-18-2015,48
 12-11-2015,4
 08-29-2015,4
 06-15-2015,2
 05-08-2015,12
 09-03-2015,10
 08-15-2015,2
 06-20-2015,2
 11-29-2015,2
 08-07-2015,6
 12-06-2015,6
 12-23-2015,2
 10-01-2015,2
 05-05-2015,14
 05-21-2015,2
 02-25-2016,1
 04-25-2015,35
 02-03-2016,2
 08-08-2015,4
 09-19-2015,2
 10-10-2015,10
 02-07-2016,4
 05-06-2015,17
 09-05-2015,18
 12-13-2015,2
 05-09-2015,12
 08-25-2015,2
 08-03-2015,12
 05-15-2015,2
 08-22-2015,4
 08-06-2015,37
 01-09-2016,2
 05-07-2015,26
 01-06-2016,2
 12-18-2015,6
 05-12-2015,4
 05-04-2015,44
 10-04-2015,10
 07-15-2015,2
 02-02-2016,2
 10-07-2015,2
