ReviewDate,NumberOfReviews
 09-07-2015,2
 12-09-2014,12
 01-25-2016,1
 08-21-2015,2
 07-16-2015,1
 11-06-2015,1
 12-17-2014,3
 02-19-2015,1
 08-27-2015,1
 01-03-2016,1
 01-03-2015,1
 12-12-2014,4
 08-19-2015,1
 12-25-2014,1
 06-05-2015,1
 02-27-2015,2
 05-25-2015,1
 09-10-2015,1
 09-02-2015,1
 10-21-2015,1
 03-07-2015,1
 11-24-2015,1
 07-25-2015,1
 12-08-2014,13
 05-11-2015,1
 01-20-2016,1
 12-21-2014,2
 01-12-2016,1
 11-02-2015,1
 12-19-2014,1
 07-09-2015,1
 09-11-2015,1
 02-04-2015,1
 01-26-2015,1
 02-01-2015,1
 10-24-2015,1
 09-17-2015,1
 10-11-2014,1
 08-23-2015,3
 11-07-2015,1
 06-18-2015,1
 02-17-2016,2
 08-12-2015,1
 12-11-2014,12
 08-29-2015,1
 08-20-2015,1
 06-15-2015,1
 02-28-2015,1
 11-15-2015,1
 08-18-2015,1
 08-15-2015,1
 11-18-2015,1
 03-05-2015,1
 05-13-2015,1
 11-20-2015,1
 12-06-2015,1
 12-23-2014,3
 01-22-2015,1
 10-29-2015,1
 02-08-2016,1
 12-14-2014,8
 06-16-2015,1
 10-14-2015,1
 08-16-2015,1
 09-27-2015,2
 02-20-2015,1
 09-05-2015,1
 01-15-2016,2
 12-10-2014,6
 12-13-2014,10
 01-04-2016,1
 08-25-2015,2
 03-23-2015,1
 06-11-2015,1
 11-30-2015,1
 08-22-2015,1
 12-04-2015,1
 03-09-2015,1
 02-21-2015,1
 12-18-2014,1
 09-20-2015,1
 03-28-2015,1
 12-15-2014,3
 07-01-2015,1
 09-23-2015,1
 12-29-2015,1
 10-31-2015,1
 10-04-2015,2
 07-31-2015,1
 09-26-2015,1
 10-07-2014,1
 10-12-2014,1
 02-02-2015,1
