ReviewDate,NumberOfReviews
 03-05-2015,12
 06-10-2015,1
 03-02-2015,20
 03-30-2015,1
 03-08-2015,8
 10-12-2015,1
 03-19-2015,2
 03-22-2015,5
 06-13-2015,1
 04-07-2015,1
 03-14-2015,2
 03-03-2015,5
 09-10-2015,1
 03-07-2015,12
 03-11-2015,2
 03-18-2015,6
 03-20-2015,2
 03-12-2015,2
 03-15-2015,3
 03-01-2015,12
 03-04-2015,14
 03-06-2015,10
 11-27-2015,1
 03-09-2015,12
 03-17-2015,5
 05-12-2015,1
 03-10-2015,4
 03-16-2015,3
 05-27-2015,1
 09-29-2015,1
 03-13-2015,2
 03-21-2015,6
