ReviewDate,NumberOfReviews
 03-08-2016,55
 03-05-2016,21
 03-02-2016,62
 02-19-2016,89
 03-22-2016,1
 02-25-2016,31
 02-22-2016,82
 03-14-2016,1
 03-11-2016,16
 03-06-2016,93
 03-03-2016,77
 03-07-2016,30
 02-20-2016,1
 02-23-2016,16
 02-26-2016,20
 02-18-2016,14
 03-12-2016,1
 02-29-2016,36
 03-01-2016,52
 03-04-2016,49
 03-20-2016,2
 03-09-2016,1
 02-24-2016,34
 02-27-2016,40
 02-21-2016,32
 02-17-2016,129
 02-16-2016,3
 03-13-2016,2
 03-10-2016,197
 02-28-2016,9
 03-16-2016,2
