ReviewDate,NumberOfReviews
 09-07-2015,4
 07-10-2015,4
 04-30-2015,2
 08-04-2015,2
 03-25-2015,8
 05-02-2015,2
 03-17-2016,10
 04-14-2015,2
 06-14-2015,2
 11-10-2015,2
 04-20-2015,4
 03-29-2015,10
 07-09-2015,2
 12-27-2015,2
 04-26-2015,2
 04-15-2015,2
 04-12-2015,8
 04-09-2015,28
 06-29-2015,2
 07-11-2015,2
 09-17-2015,8
 12-22-2015,2
 04-01-2015,4
 03-24-2015,2
 03-27-2015,42
 03-16-2016,2
 06-04-2015,2
 06-01-2015,2
 03-21-2016,10
 03-30-2015,14
 06-10-2015,2
 07-27-2015,14
 04-10-2015,14
 12-23-2015,8
 03-19-2016,10
 10-01-2015,2
 03-22-2016,10
 10-06-2015,2
 04-11-2015,12
 05-22-2015,2
 10-14-2015,2
 03-31-2015,6
 03-18-2016,10
 12-24-2015,8
 07-28-2015,10
 03-26-2015,42
 08-14-2015,2
 03-23-2016,2
 08-09-2015,2
 06-11-2015,2
 03-20-2016,10
 07-29-2015,2
 05-01-2015,2
 03-28-2015,30
 04-24-2015,4
 12-26-2015,48
 04-21-2015,4
 04-27-2015,2
 09-18-2015,2
 04-08-2015,16
 04-16-2015,2
