ReviewDate,NumberOfReviews
 09-07-2015,2
 03-02-2015,4
 11-23-2015,2
 10-12-2015,2
 10-20-2015,2
 04-30-2015,2
 06-19-2015,2
 12-17-2015,2
 01-08-2016,4
 01-03-2016,2
 09-01-2015,2
 11-14-2015,2
 06-21-2015,2
 06-13-2015,4
 09-10-2015,4
 09-02-2015,2
 11-28-2015,2
 10-21-2015,2
 01-26-2016,2
 07-25-2015,4
 01-12-2016,4
 12-16-2015,2
 10-05-2015,2
 01-18-2016,2
 04-23-2015,36
 11-02-2015,2
 12-19-2015,4
 09-11-2015,2
 09-06-2015,4
 09-09-2015,2
 09-25-2015,2
 06-18-2015,2
 08-29-2015,4
 06-15-2015,14
 11-15-2015,2
 08-31-2015,2
 09-03-2015,2
 11-29-2015,2
 08-07-2015,2
 05-27-2015,2
 01-22-2016,2
 09-12-2015,2
 06-02-2015,2
 11-03-2015,2
 02-11-2015,2
 06-16-2015,2
 02-03-2015,2
 02-03-2016,2
 04-17-2015,2
 03-06-2016,1
 10-10-2015,2
 05-30-2015,2
 11-21-2015,2
 06-25-2015,4
 02-26-2015,2
 01-15-2016,2
 05-14-2015,2
 06-17-2015,6
 08-02-2015,2
 11-19-2015,2
 05-09-2015,2
 01-04-2016,2
 06-03-2015,2
 11-16-2015,4
 08-09-2015,24
 06-11-2015,2
 08-30-2015,4
 12-04-2015,2
 02-24-2016,1
 02-21-2015,2
 01-06-2016,2
 09-20-2015,4
 02-16-2016,1
 09-23-2015,2
 04-24-2015,86
 12-26-2015,2
 07-04-2015,2
 09-26-2015,4
 07-23-2015,4
 07-15-2015,2
 07-20-2015,2
 04-16-2015,2
 10-07-2015,2
 01-28-2015,6
 02-10-2016,1
