 06-27-2015	7
 04-19-2015	2
 03-08-2015	12
 08-21-2015	10
 07-10-2015	2
 01-16-2015	14
 10-03-2015	2
 01-03-2015	12
 08-19-2015	2
 09-01-2015	2
 11-14-2015	2
 03-25-2015	8
 02-27-2015	2
 07-24-2015	2
 05-02-2015	2
 02-14-2016	1
 09-16-2015	2
 04-22-2015	2
 03-07-2016	1
 03-11-2015	12
 03-07-2015	6
 10-21-2015	2
 07-25-2015	2
 12-08-2015	2
 06-28-2015	6
 01-20-2015	18
 09-28-2015	2
 02-12-2015	6
 10-05-2015	2
 01-18-2015	12
 02-15-2015	4
 01-15-2015	22
 04-23-2015	8
 07-06-2015	4
 12-30-2014	30
 06-26-2015	8
 09-30-2015	4
 06-29-2015	8
 10-19-2015	2
 04-04-2015	2
 09-17-2015	2
 08-23-2015	16
 03-24-2015	4
 02-09-2015	8
 01-21-2015	7
 01-21-2016	2
 12-14-2015	2
 08-20-2015	4
 06-15-2015	4
 03-10-2015	6
 02-28-2015	6
 08-18-2015	4
 01-02-2015	2
 02-28-2016	1
 08-07-2015	4
 06-01-2015	2
 03-13-2015	8
 11-26-2015	2
 11-20-2015	2
 01-22-2015	10
 02-08-2015	4
 07-13-2015	4
 02-11-2015	6
 10-06-2015	2
 05-05-2015	2
 01-19-2015	12
 03-14-2016	1
 03-14-2015	6
 04-03-2015	2
 06-17-2015	8
 09-21-2015	2
 03-26-2015	2
 03-23-2015	6
 03-01-2015	14
 06-11-2015	2
 03-04-2015	4
 08-22-2015	6
 12-04-2015	2
 03-17-2015	2
 08-06-2015	2
 02-24-2016	1
 02-24-2015	6
 02-21-2015	2
 07-01-2015	4
 10-31-2015	2
 07-07-2015	2
 09-18-2015	2
 07-23-2015	6
 01-28-2016	2
 07-20-2015	2
 02-02-2015	4
 01-25-2016	2
 03-02-2015	4
 01-25-2015	8
 10-12-2015	2
 02-05-2015	14
 04-13-2015	20
 06-19-2015	22
 07-16-2015	8
 11-06-2015	2
 02-19-2015	4
 02-22-2015	4
 01-08-2015	2
 06-05-2015	2
 06-21-2015	14
 03-17-2016	1
 03-03-2015	4
 04-14-2015	30
 10-25-2015	4
 12-21-2015	2
 08-13-2015	2
 01-12-2015	26
 02-23-2015	2
 02-18-2015	4
 12-16-2015	2
 03-29-2015	4
 07-14-2015	8
 09-11-2015	4
 02-04-2015	6
 01-26-2015	4
 04-12-2015	20
 10-27-2015	2
 02-06-2015	4
 01-24-2015	17
 09-25-2015	2
 12-22-2015	2
 01-13-2016	2
 01-13-2015	6
 06-18-2015	4
 08-12-2015	4
 04-01-2015	2
 02-17-2015	6
 08-29-2015	2
 06-07-2015	58
 08-15-2015	16
 03-16-2016	1
 03-16-2015	4
 06-20-2015	2
 05-27-2015	2
 11-18-2015	2
 03-21-2015	2
 12-31-2014	6
 04-02-2015	6
 03-19-2015	2
 01-14-2015	20
 01-05-2016	2
 02-25-2015	8
 02-16-2015	4
 01-05-2015	2
 06-16-2015	2
 03-22-2015	2
 02-03-2015	14
 11-25-2015	2
 01-27-2015	4
 10-14-2015	2
 09-19-2015	2
 02-07-2015	12
 03-31-2015	2
 01-23-2015	4
 05-30-2015	18
 02-20-2015	2
 02-26-2015	4
 06-25-2015	6
 05-14-2015	4
 07-28-2015	2
 08-14-2015	8
 01-01-2016	2
 01-01-2015	12
 08-17-2015	8
 01-04-2016	2
 03-12-2015	10
 03-15-2016	1
 03-15-2015	6
 03-06-2015	10
 03-09-2015	4
 07-12-2015	6
 12-18-2015	2
 02-16-2016	1
 05-04-2015	45
 04-24-2015	8
 01-17-2015	10
 02-13-2015	2
 04-21-2015	2
 02-10-2015	4
 10-07-2015	6
 02-10-2016	1
