ReviewDate,NumberOfReviews
 03-08-2016,4
 03-05-2016,5
 09-04-2015,13
 03-02-2016,3
 03-19-2016,4
 10-01-2015,1
 11-06-2015,1
 11-03-2015,1
 11-17-2015,5
 03-17-2016,3
 03-14-2016,4
 09-10-2015,1
 03-11-2016,4
 03-06-2016,4
 03-07-2016,4
 11-24-2015,5
 09-24-2015,8
 03-18-2016,4
 09-05-2015,18
 11-10-2015,1
 03-12-2016,4
 11-02-2015,1
 03-15-2016,3
 02-29-2016,1
 09-11-2015,1
 12-02-2015,11
 03-04-2016,12
 03-01-2016,2
 09-06-2015,7
 09-30-2015,1
 10-22-2015,1
 10-16-2015,1
 03-20-2016,1
 03-09-2016,4
 02-06-2016,3
 09-25-2015,5
 09-20-2015,1
 09-23-2015,1
 03-13-2016,4
 03-10-2016,4
 03-16-2016,5
 12-03-2015,9
 09-26-2015,1
 01-28-2016,4
