ReviewDate,NumberOfReviews
 03-08-2016,3
 12-09-2015,2
 10-20-2015,8
 09-15-2015,1
 11-01-2015,4
 10-03-2015,2
 01-03-2016,1
 01-16-2016,6
 11-14-2015,1
 12-12-2015,4
 02-14-2016,3
 09-02-2015,1
 03-07-2016,1
 10-17-2015,11
 10-21-2015,4
 01-20-2016,2
 10-05-2015,2
 02-15-2016,2
 09-28-2015,2
 10-02-2015,3
 11-02-2015,2
 09-14-2015,2
 12-27-2015,4
 02-12-2016,3
 12-30-2015,4
 01-29-2016,1
 09-30-2015,3
 10-22-2015,5
 10-16-2015,3
 10-19-2015,3
 02-01-2016,1
 09-17-2015,1
 12-25-2015,2
 02-09-2016,2
 12-11-2015,1
 01-21-2016,2
 12-14-2015,4
 03-13-2016,4
 11-15-2015,1
 02-28-2016,1
 03-10-2016,2
 09-03-2015,1
 01-02-2016,2
 11-29-2015,2
 11-26-2015,3
 01-22-2016,1
 02-08-2016,4
 09-12-2015,1
 01-19-2016,3
 11-17-2015,2
 01-31-2016,6
 03-14-2016,1
 12-01-2015,1
 11-21-2015,4
 10-28-2015,6
 01-15-2016,4
 09-21-2015,1
 12-13-2015,2
 11-08-2015,1
 12-10-2015,1
 03-01-2016,4
 11-27-2015,1
 03-20-2016,2
 11-30-2015,3
 12-04-2015,2
 02-24-2016,1
 01-09-2016,3
 02-27-2016,2
 11-11-2015,1
 01-06-2016,3
 02-21-2016,5
 12-07-2015,2
 12-29-2015,2
 10-31-2015,2
 12-26-2015,4
 10-18-2015,12
 02-05-2016,1
 10-15-2015,2
 10-26-2015,11
 09-07-2015,1
 01-25-2016,4
 10-12-2015,4
 03-02-2016,3
 12-17-2015,2
 02-19-2016,2
 11-06-2015,5
 01-08-2016,1
 02-22-2016,2
 01-11-2016,2
 03-03-2016,3
 10-25-2015,6
 10-09-2015,2
 01-26-2016,1
 11-24-2015,1
 12-21-2015,5
 11-10-2015,3
 01-07-2016,3
 11-05-2015,5
 01-12-2016,3
 12-16-2015,3
 02-18-2016,4
 10-30-2015,8
 09-22-2015,3
 12-19-2015,6
 09-11-2015,3
 10-13-2015,2
 02-04-2016,1
 09-06-2015,1
 10-24-2015,13
 09-09-2015,2
 01-24-2016,4
 10-11-2015,1
 10-27-2015,3
 02-06-2016,5
 09-25-2015,2
 12-22-2015,6
 01-10-2016,1
 01-13-2016,1
 11-07-2015,2
 02-17-2016,3
 11-04-2015,4
 08-29-2015,1
 03-16-2016,1
 12-03-2015,3
 11-18-2015,4
 03-21-2016,2
 12-31-2015,5
 03-05-2016,2
 12-06-2015,3
 01-30-2016,6
 10-29-2015,5
 03-19-2016,2
 10-01-2015,1
 01-05-2016,2
 03-22-2016,2
 01-14-2016,1
 11-12-2015,1
 02-25-2016,2
 12-28-2015,1
 11-25-2015,2
 01-27-2016,1
 02-03-2016,3
 03-06-2016,5
 09-19-2015,1
 02-20-2016,3
 10-10-2015,3
 01-23-2016,3
 02-07-2016,2
 12-05-2015,3
 03-18-2016,3
 11-13-2015,2
 12-24-2015,3
 02-26-2016,5
 09-13-2015,1
 01-01-2016,4
 01-04-2016,4
 03-12-2016,2
 02-29-2016,3
 11-16-2015,2
 12-02-2015,3
 11-22-2015,3
 03-09-2016,3
 09-20-2015,3
 12-15-2015,3
 12-18-2015,3
 02-16-2016,1
 09-23-2015,1
 01-17-2016,4
 10-04-2015,2
 02-13-2016,1
 09-26-2015,1
 09-29-2015,1
 10-23-2015,8
 02-10-2016,3
