ReviewDate,NumberOfReviews
 04-19-2015,1
 06-27-2014,1
 10-20-2014,1
 03-08-2015,1
 05-16-2015,2
 11-14-2014,1
 10-03-2015,1
 02-14-2015,1
 09-01-2015,1
 03-25-2015,1
 09-01-2014,1
 05-02-2015,1
 06-13-2015,1
 08-05-2015,2
 10-17-2015,3
 12-08-2014,1
 06-28-2014,2
 06-28-2015,1
 06-14-2015,2
 06-30-2015,1
 06-30-2014,2
 04-20-2015,2
 09-28-2015,1
 09-28-2014,1
 04-23-2015,2
 11-02-2015,1
 07-06-2014,4
 07-06-2015,1
 12-30-2014,1
 01-29-2016,1
 01-29-2015,1
 09-30-2015,1
 06-29-2015,1
 06-29-2014,1
 06-26-2014,3
 07-11-2015,1
 09-17-2014,1
 09-17-2015,1
 08-23-2015,1
 08-20-2015,1
 03-10-2015,1
 03-10-2016,1
 08-07-2015,1
 03-13-2015,1
 06-24-2014,1
 06-24-2015,1
 01-22-2015,1
 02-08-2015,1
 02-08-2016,1
 06-02-2015,1
 07-19-2015,1
 10-06-2015,1
 05-21-2015,1
 10-06-2014,1
 02-11-2016,1
 07-19-2014,1
 09-27-2014,2
 09-27-2015,1
 09-21-2014,2
 05-06-2015,1
 10-28-2014,2
 03-26-2015,6
 05-09-2015,2
 08-25-2015,1
 03-23-2015,2
 11-24-2014,2
 06-11-2015,1
 08-09-2014,1
 03-04-2016,2
 05-18-2015,1
 01-06-2015,1
 12-07-2015,1
 07-29-2015,2
 07-01-2015,1
 07-26-2014,1
 07-04-2014,2
 10-18-2014,1
 07-07-2014,1
 01-28-2015,1
 10-26-2014,1
 03-02-2015,1
 10-12-2015,1
 11-23-2014,1
 03-02-2016,1
 04-30-2015,1
 08-27-2014,1
 01-11-2015,1
 11-06-2015,1
 02-22-2015,1
 12-20-2014,1
 05-10-2015,1
 05-25-2015,1
 07-02-2014,3
 09-08-2015,1
 01-12-2015,1
 10-30-2015,1
 09-22-2015,1
 07-14-2015,1
 12-19-2015,2
 09-11-2015,1
 01-26-2015,1
 10-13-2015,2
 02-04-2016,1
 04-26-2015,1
 10-27-2014,1
 04-09-2015,2
 02-06-2016,1
 01-13-2016,1
 08-26-2015,1
 12-22-2014,1
 06-18-2014,2
 04-01-2015,1
 08-12-2015,1
 02-17-2015,1
 06-07-2015,2
 06-23-2014,1
 06-23-2015,1
 05-08-2015,1
 12-03-2015,1
 08-31-2014,2
 11-18-2014,1
 07-21-2015,1
 07-27-2015,2
 03-19-2015,1
 10-01-2015,1
 11-03-2015,1
 02-16-2015,1
 10-14-2015,1
 04-17-2015,1
 09-19-2014,1
 12-05-2014,1
 05-30-2015,1
 07-09-2014,1
 02-26-2015,1
 06-25-2014,3
 02-26-2016,1
 09-13-2015,1
 07-28-2015,1
 08-02-2015,1
 01-01-2016,1
 06-06-2015,1
 01-01-2015,1
 01-04-2016,1
 03-12-2015,1
 11-16-2015,1
 12-02-2015,1
 08-30-2014,2
 08-30-2015,1
 03-09-2016,1
 05-01-2015,1
 09-20-2015,1
 03-28-2015,17
 07-18-2015,1
 09-23-2014,1
 12-18-2015,1
 05-04-2015,3
 07-18-2014,2
 01-17-2016,1
 02-13-2015,1
 01-17-2015,1
 07-31-2015,1
 04-27-2015,3
 07-31-2014,1
 10-04-2014,1
