ReviewDate,NumberOfReviews
 03-08-2016,1
 12-09-2014,2
 10-20-2014,6
 11-01-2014,18
 10-03-2014,2
 05-02-2015,2
 11-28-2014,2
 10-17-2014,4
 03-07-2015,2
 12-08-2014,2
 09-28-2015,2
 10-02-2014,4
 12-27-2014,6
 10-22-2014,6
 09-30-2015,2
 02-01-2015,2
 10-16-2014,6
 10-19-2014,4
 01-02-2015,4
 11-29-2015,14
 11-15-2014,2
 08-07-2015,2
 11-26-2015,2
 12-23-2014,12
 01-22-2015,2
 11-20-2014,2
 09-12-2015,2
 12-14-2014,2
 10-06-2015,2
 11-17-2014,4
 08-16-2015,2
 11-21-2015,2
 05-06-2015,2
 11-02-2014,18
 10-28-2014,12
 11-08-2014,18
 03-23-2015,2
 11-24-2014,2
 08-09-2015,2
 11-27-2015,2
 11-30-2015,4
 12-04-2014,2
 11-30-2014,2
 12-26-2014,6
 10-18-2014,2
 10-31-2014,10
 10-12-2014,4
 10-15-2014,4
 02-02-2015,2
 01-28-2015,2
 10-26-2014,6
 11-23-2014,2
 01-25-2015,2
 12-03-2014,4
 02-05-2015,2
 12-17-2014,2
 11-06-2014,16
 06-21-2015,2
 10-25-2014,2
 10-09-2014,4
 11-05-2014,22
 11-10-2014,16
 01-12-2015,2
 12-21-2014,2
 10-08-2014,2
 10-08-2015,2
 10-30-2014,16
 10-13-2014,2
 02-04-2015,2
 10-27-2014,28
 10-24-2014,2
 07-03-2015,2
 09-25-2015,3
 11-07-2014,14
 11-04-2014,12
 08-31-2015,2
 08-15-2015,2
 07-27-2015,2
 10-29-2014,6
 11-03-2014,12
 11-12-2014,2
 12-28-2014,4
 11-09-2014,20
 11-09-2015,2
 10-14-2014,6
 11-25-2014,4
 03-06-2016,1
 10-10-2014,4
 12-24-2014,8
 01-04-2015,2
 09-13-2015,2
 01-01-2015,2
 08-17-2015,2
 11-13-2014,2
 12-02-2014,2
 11-16-2014,2
 11-22-2014,4
 12-15-2015,2
 10-01-2014,2
 09-23-2015,2
 10-04-2014,2
 10-07-2014,6
