ReviewDate,NumberOfReviews
 06-27-2015,25
 03-08-2016,4
 10-20-2015,6
 08-21-2015,20
 07-10-2015,17
 05-16-2015,41
 08-04-2015,20
 09-15-2015,15
 01-03-2016,5
 10-03-2015,9
 11-14-2015,12
 09-01-2015,13
 07-24-2015,17
 06-13-2015,30
 02-14-2016,3
 03-11-2016,7
 10-17-2015,9
 11-28-2015,11
 12-08-2015,6
 06-30-2015,23
 01-20-2016,8
 10-05-2015,8
 11-02-2015,7
 07-09-2015,25
 12-27-2015,7
 02-12-2016,3
 12-30-2015,4
 01-29-2016,10
 09-30-2015,13
 10-22-2015,10
 06-29-2015,28
 10-19-2015,9
 09-17-2015,11
 08-23-2015,12
 12-25-2015,7
 02-09-2016,6
 12-11-2015,11
 06-15-2015,49
 08-18-2015,15
 03-13-2016,9
 09-03-2015,18
 02-28-2016,9
 06-01-2015,26
 11-26-2015,8
 01-22-2016,13
 12-23-2015,4
 07-19-2015,20
 05-21-2015,38
 06-08-2015,32
 01-19-2016,4
 05-28-2015,25
 12-01-2015,4
 08-16-2015,16
 09-27-2015,13
 11-21-2015,7
 09-05-2015,12
 01-15-2016,8
 06-17-2015,36
 12-13-2015,7
 05-31-2015,28
 05-09-2015,27
 08-25-2015,25
 08-28-2015,12
 03-23-2016,1
 06-11-2015,22
 03-01-2016,6
 03-04-2016,4
 05-18-2015,51
 12-04-2015,6
 08-06-2015,18
 02-24-2016,8
 02-21-2016,7
 05-12-2015,22
 07-26-2015,15
 12-29-2015,5
 07-07-2015,17
 07-20-2015,17
 02-02-2016,5
 10-15-2015,11
 09-07-2015,13
 10-26-2015,8
 01-25-2016,4
 11-23-2015,5
 05-24-2015,28
 02-19-2016,9
 01-08-2016,5
 02-22-2016,4
 06-05-2015,26
 01-11-2016,7
 07-02-2015,25
 09-10-2015,10
 10-25-2015,5
 01-26-2016,10
 08-13-2015,15
 02-23-2016,7
 09-08-2015,15
 01-07-2016,8
 01-12-2016,10
 12-16-2015,5
 02-18-2016,9
 07-17-2015,22
 10-30-2015,8
 10-08-2015,10
 09-11-2015,11
 02-04-2016,6
 09-06-2015,12
 10-11-2015,13
 07-03-2015,20
 10-27-2015,11
 09-25-2015,18
 01-10-2016,4
 08-29-2015,13
 11-04-2015,1
 06-07-2015,23
 08-15-2015,14
 03-16-2016,4
 06-20-2015,35
 05-19-2015,28
 11-18-2015,3
 05-13-2015,18
 07-21-2015,18
 03-05-2016,8
 06-10-2015,30
 07-27-2015,18
 12-06-2015,9
 08-24-2015,21
 01-30-2016,8
 10-01-2015,13
 11-03-2015,7
 11-12-2015,6
 06-16-2015,31
 11-09-2015,7
 01-27-2016,6
 02-03-2016,2
 03-06-2016,7
 07-22-2015,23
 10-10-2015,11
 12-05-2015,11
 06-25-2015,30
 11-13-2015,6
 12-24-2015,8
 05-14-2015,19
 07-28-2015,31
 06-06-2015,27
 08-14-2015,15
 01-01-2016,4
 11-19-2015,7
 03-15-2016,5
 02-29-2016,7
 05-29-2015,16
 11-22-2015,3
 05-23-2015,32
 07-12-2015,21
 09-20-2015,13
 12-15-2015,12
 07-18-2015,21
 01-17-2016,10
 07-31-2015,17
 09-26-2015,17
 02-13-2016,7
 10-07-2015,18
 12-09-2015,12
 11-01-2015,10
 08-19-2015,15
 01-16-2016,5
 12-12-2015,9
 07-08-2015,19
 09-16-2015,17
 08-05-2015,11
 09-02-2015,21
 03-07-2016,4
 10-21-2015,7
 07-25-2015,19
 05-17-2015,32
 06-28-2015,28
 06-14-2015,31
 06-09-2015,32
 02-15-2016,10
 09-28-2015,18
 01-18-2016,9
 10-02-2015,8
 09-14-2015,11
 07-06-2015,17
 06-26-2015,32
 10-16-2015,4
 02-01-2016,7
 07-11-2015,16
 06-12-2015,26
 01-21-2016,12
 12-14-2015,10
 08-20-2015,24
 11-15-2015,6
 03-10-2016,5
 01-02-2016,17
 11-29-2015,13
 08-07-2015,20
 11-20-2015,11
 06-24-2015,33
 02-08-2016,8
 06-02-2015,29
 09-12-2015,13
 07-13-2015,19
 10-06-2015,13
 02-11-2016,6
 11-17-2015,10
 07-30-2015,15
 01-31-2016,10
 05-22-2015,37
 03-14-2016,4
 10-28-2015,10
 08-10-2015,14
 09-21-2015,9
 11-08-2015,9
 12-10-2015,14
 08-09-2015,18
 11-27-2015,11
 08-03-2015,9
 05-15-2015,28
 03-20-2016,2
 08-22-2015,14
 11-30-2015,6
 11-11-2015,6
 01-09-2016,7
 02-27-2016,6
 12-07-2015,7
 01-06-2016,7
 07-29-2015,15
 07-01-2015,23
 10-31-2015,9
 07-04-2015,25
 12-26-2015,9
 02-05-2016,6
 10-18-2015,9
 09-18-2015,19
 01-28-2016,8
 07-23-2015,12
 10-12-2015,10
