ReviewDate,NumberOfReviews
 04-02-2015,9
 04-13-2014,1
 06-24-2015,6
 04-05-2015,7
 08-27-2014,1
 02-16-2014,1
 01-11-2015,1
 02-22-2014,1
 03-22-2015,9
 02-14-2015,3
 11-14-2014,1
 12-12-2013,1
 04-07-2015,19
 12-01-2015,1
 03-14-2015,1
 03-07-2014,1
 11-28-2015,16
 03-31-2015,3
 04-03-2015,4
 04-06-2015,4
 11-10-2015,1
 12-13-2013,1
 02-12-2015,1
 02-15-2015,5
 12-02-2015,14
 03-15-2015,1
 03-09-2014,1
 03-04-2015,13
 04-09-2015,1
 11-27-2015,9
 04-04-2015,24
 11-30-2015,10
 03-17-2014,1
 12-04-2015,19
 03-01-2014,1
 05-01-2015,1
 04-01-2015,19
 06-23-2014,1
 06-23-2015,3
 01-02-2016,1
 02-13-2015,2
 12-03-2015,15
 11-29-2015,8
 03-16-2015,2
 06-01-2014,1
