ReviewDate,NumberOfReviews
 10-26-2015,2
 10-12-2015,1
 11-06-2015,1
 10-06-2015,5
 12-20-2015,1
 01-03-2016,1
 03-14-2016,1
 10-25-2015,4
 10-09-2015,1
 10-17-2015,4
 11-28-2015,1
 10-10-2015,1
 02-23-2016,1
 09-24-2015,1
 02-26-2016,1
 01-12-2016,1
 01-07-2016,1
 11-05-2015,1
 11-13-2015,1
 11-10-2015,2
 09-21-2015,1
 11-02-2015,1
 10-02-2015,2
 11-16-2015,1
 10-16-2015,2
 10-24-2015,4
 03-20-2016,1
 02-01-2016,1
 09-25-2015,3
 02-24-2016,1
 11-07-2015,2
 11-11-2015,2
 09-20-2015,1
 11-04-2015,1
 12-14-2015,1
 10-31-2015,1
 11-15-2015,1
 01-17-2016,1
 10-04-2015,1
 10-18-2015,1
 10-07-2015,6
 10-23-2015,1
