ReviewDate,NumberOfReviews
 01-25-2015,2
 01-11-2015,1
 02-19-2015,1
 01-03-2015,4
 12-25-2014,8
 01-08-2015,2
 07-24-2015,1
 01-07-2015,2
 01-12-2015,2
 02-23-2015,1
 02-18-2015,1
 01-20-2015,2
 10-05-2015,1
 09-14-2015,1
 12-27-2014,8
 01-26-2015,1
 12-30-2014,2
 02-06-2015,2
 09-17-2015,1
 01-24-2015,1
 01-10-2015,1
 01-21-2015,2
 02-17-2015,1
 01-02-2015,1
 06-01-2015,1
 12-31-2014,7
 02-08-2015,1
 01-22-2015,1
 01-30-2015,1
 01-14-2015,3
 01-05-2015,2
 10-06-2015,1
 01-19-2015,1
 12-28-2014,4
 02-03-2015,1
 11-25-2015,1
 01-31-2015,1
 10-14-2015,1
 01-27-2015,1
 09-27-2015,1
 09-19-2015,1
 01-23-2015,2
 01-04-2015,2
 08-25-2015,1
 01-09-2015,2
 01-06-2015,1
 12-26-2014,9
 12-29-2014,12
 02-02-2015,1
 01-28-2015,2
 10-07-2015,1
