 03-08-2016	1
 04-19-2015	1
 12-09-2015	1
 10-20-2015	1
 05-16-2015	2
 08-04-2015	1
 01-16-2016	1
 08-19-2015	1
 07-24-2015	4
 05-02-2015	2
 02-14-2016	1
 08-05-2015	2
 03-07-2016	1
 10-17-2015	1
 10-21-2015	1
 12-08-2015	2
 07-25-2015	2
 05-17-2015	2
 04-06-2015	1
 06-28-2015	1
 06-14-2015	1
 05-03-2015	1
 01-20-2016	1
 10-05-2015	2
 04-20-2015	1
 01-18-2016	4
 11-02-2015	1
 02-12-2016	1
 02-01-2016	1
 04-04-2015	1
 02-09-2016	1
 03-24-2016	1
 12-11-2015	1
 08-20-2015	1
 12-14-2015	2
 11-15-2015	1
 09-03-2015	1
 02-28-2016	1
 06-01-2015	5
 11-20-2015	2
 03-30-2015	1
 06-24-2015	1
 12-23-2015	2
 02-08-2016	2
 09-12-2015	1
 07-13-2015	1
 10-06-2015	1
 07-19-2015	5
 05-05-2015	1
 02-11-2016	1
 06-08-2015	1
 01-19-2016	3
 01-31-2016	1
 05-28-2015	8
 12-01-2015	1
 03-14-2015	1
 08-16-2015	1
 09-27-2015	1
 11-21-2015	2
 04-29-2015	7
 09-05-2015	1
 05-06-2015	1
 01-15-2016	1
 06-17-2015	3
 08-10-2015	2
 09-21-2015	1
 12-13-2015	1
 05-31-2015	9
 05-09-2015	12
 12-10-2015	1
 08-09-2015	2
 06-11-2015	2
 11-27-2015	2
 08-03-2015	1
 05-15-2015	2
 08-22-2015	1
 11-30-2015	1
 08-06-2015	1
 01-09-2016	1
 01-06-2016	1
 07-29-2015	1
 05-12-2015	3
 07-26-2015	1
 12-29-2015	2
 07-07-2015	2
 07-04-2015	1
 02-05-2016	1
 01-28-2016	1
 07-20-2015	15
 01-25-2016	1
 10-12-2015	5
 04-13-2015	1
 04-30-2015	3
 07-16-2015	1
 06-05-2015	1
 05-10-2015	7
 06-21-2015	7
 04-28-2015	7
 03-17-2016	1
 05-25-2015	1
 07-02-2015	1
 03-03-2016	1
 04-14-2015	1
 10-25-2015	1
 01-26-2016	1
 09-08-2015	1
 08-13-2015	1
 09-24-2015	2
 05-11-2015	8
 11-10-2015	2
 02-18-2016	1
 07-17-2015	1
 09-22-2015	1
 10-08-2015	1
 12-19-2015	1
 09-11-2015	1
 04-26-2015	13
 04-15-2015	1
 09-06-2015	1
 09-09-2015	2
 07-03-2015	1
 10-11-2015	1
 09-25-2015	1
 02-06-2016	1
 01-24-2015	1
 01-10-2016	1
 11-07-2015	1
 06-18-2015	4
 04-01-2015	3
 02-17-2016	1
 06-23-2015	2
 03-16-2016	1
 12-03-2015	1
 06-20-2015	1
 06-04-2015	2
 05-19-2015	3
 05-27-2015	8
 07-21-2015	10
 05-13-2015	1
 03-05-2016	1
 04-02-2015	3
 12-31-2015	1
 06-10-2015	1
 09-04-2015	1
 12-06-2015	1
 01-30-2016	2
 10-01-2015	2
 11-12-2015	2
 11-03-2015	1
 01-14-2016	1
 06-16-2015	3
 04-11-2015	1
 01-27-2016	1
 11-25-2015	1
 10-14-2015	2
 08-08-2015	1
 07-22-2015	3
 09-19-2015	2
 10-10-2015	1
 02-07-2015	1
 03-31-2015	1
 05-30-2015	5
 02-07-2016	1
 03-18-2016	3
 11-13-2015	1
 02-26-2016	1
 05-14-2015	2
 08-02-2015	3
 11-19-2015	1
 08-14-2015	2
 03-12-2016	1
 01-04-2016	1
 08-11-2015	2
 02-29-2016	1
 11-16-2015	2
 05-29-2015	2
 05-26-2015	1
 11-22-2015	1
 05-07-2015	1
 05-01-2015	1
 07-18-2015	1
 12-15-2015	1
 05-04-2015	2
 09-23-2015	1
 04-21-2015	1
 07-31-2015	2
 10-04-2015	1
 04-27-2015	5
 07-15-2015	2
 04-08-2015	2
 10-07-2015	1
