ReviewDate,NumberOfReviews
 10-20-2014,1
 11-23-2014,7
 12-03-2014,3
 08-21-2015,1
 08-04-2015,2
 08-27-2015,1
 11-14-2014,15
 01-08-2015,3
 04-18-2015,1
 08-13-2015,1
 11-10-2014,1
 09-25-2014,2
 09-28-2014,1
 09-14-2015,1
 10-30-2014,1
 02-04-2015,1
 10-05-2014,1
 10-27-2014,5
 10-19-2014,1
 08-23-2015,1
 12-22-2014,1
 12-11-2014,1
 08-31-2015,1
 11-29-2014,2
 11-15-2014,9
 11-26-2014,3
 11-18-2014,9
 11-20-2014,14
 10-01-2015,1
 11-17-2014,6
 10-14-2015,1
 08-16-2015,1
 09-27-2014,1
 11-21-2015,1
 10-10-2014,1
 11-21-2014,3
 09-05-2015,1
 05-06-2015,1
 10-28-2014,1
 08-10-2015,1
 12-10-2014,1
 11-19-2014,8
 12-02-2014,5
 11-16-2014,8
 11-24-2014,7
 11-27-2014,1
 11-30-2015,1
 08-22-2015,1
 11-22-2014,9
 12-07-2014,5
 12-15-2014,1
 09-26-2014,1
 10-04-2015,1
 09-18-2015,2
 10-12-2014,1
 01-28-2015,1
