ReviewDate,NumberOfReviews
 03-16-2014,2
 02-05-2015,2
 08-04-2014,2
 09-15-2015,2
 01-16-2015,28
 11-01-2015,2
 12-12-2014,2
 02-14-2014,2
 05-02-2014,2
 11-06-2013,10
 10-11-2013,12
 09-10-2014,2
 04-22-2015,2
 10-17-2013,10
 10-21-2013,2
 10-09-2014,2
 10-09-2013,2
 06-28-2015,2
 09-24-2015,2
 12-21-2013,2
 06-30-2015,9
 11-10-2013,6
 01-20-2014,2
 10-19-2013,4
 01-15-2015,4
 07-06-2014,2
 10-30-2013,2
 10-13-2013,6
 02-04-2016,2
 10-27-2013,4
 06-29-2015,4
 07-03-2014,2
 10-24-2014,2
 10-16-2013,6
 10-08-2013,6
 01-24-2015,2
 01-10-2015,2
 01-13-2015,30
 11-07-2013,22
 01-21-2015,2
 11-04-2013,4
 11-12-2013,2
 03-21-2014,2
 11-18-2014,2
 10-23-2014,2
 11-09-2013,4
 10-29-2013,4
 11-12-2015,2
 11-03-2013,2
 06-02-2014,2
 03-14-2014,34
 10-14-2013,6
 12-01-2013,2
 01-31-2014,2
 10-22-2013,2
 09-19-2014,2
 04-03-2014,2
 11-08-2015,2
 03-15-2014,4
 11-08-2013,12
 03-06-2014,2
 05-01-2014,2
 01-03-2014,2
 07-01-2015,2
 10-15-2013,6
 10-31-2013,6
 01-17-2015,6
 02-05-2016,2
 07-23-2015,2
 10-12-2013,2
 10-07-2013,2
 01-28-2014,2
 02-02-2015,2
