ReviewDate,NumberOfReviews
 09-15-2015,3
 01-03-2016,1
 09-01-2015,1
 07-24-2015,1
 12-12-2015,1
 08-05-2015,1
 04-22-2015,1
 04-18-2015,2
 03-07-2016,1
 04-06-2015,1
 05-17-2015,1
 06-14-2015,1
 06-09-2015,2
 04-20-2015,1
 09-28-2015,1
 11-02-2015,1
 06-26-2015,1
 01-29-2016,1
 04-04-2015,1
 08-23-2015,1
 06-12-2015,1
 02-09-2016,2
 03-24-2016,1
 12-11-2015,1
 01-21-2016,2
 08-20-2015,2
 03-27-2015,1
 06-15-2015,1
 03-10-2016,1
 11-29-2015,1
 08-07-2015,1
 01-22-2016,2
 03-30-2015,12
 02-08-2016,1
 05-05-2015,3
 07-30-2015,1
 05-22-2015,1
 04-07-2015,1
 05-28-2015,1
 04-25-2015,1
 08-16-2015,1
 09-27-2015,1
 09-05-2015,1
 05-06-2015,2
 09-21-2015,1
 06-17-2015,1
 03-26-2015,1
 05-31-2015,1
 03-20-2015,6
 08-28-2015,18
 11-08-2015,1
 05-15-2015,1
 05-18-2015,2
 08-22-2015,1
 12-04-2015,1
 03-17-2015,1
 11-11-2015,3
 01-06-2016,1
 02-21-2016,1
 05-12-2015,1
 10-31-2015,1
 07-23-2015,1
 02-02-2016,1
 10-15-2015,1
 10-26-2015,1
 01-25-2016,1
 11-23-2015,1
 04-13-2015,2
 05-24-2015,1
 06-19-2015,2
 07-16-2015,1
 04-28-2015,1
 06-21-2015,1
 05-25-2015,1
 09-10-2015,1
 03-03-2016,1
 01-26-2016,1
 02-23-2016,1
 11-05-2015,1
 11-10-2015,1
 02-04-2016,2
 04-26-2015,1
 04-09-2015,1
 09-06-2015,1
 01-24-2016,2
 01-10-2016,1
 12-22-2015,1
 08-26-2015,2
 06-18-2015,2
 04-01-2015,1
 02-17-2016,1
 11-04-2015,2
 06-07-2015,1
 06-23-2015,2
 05-08-2015,1
 03-16-2015,2
 06-04-2015,1
 03-21-2016,1
 03-21-2015,14
 05-13-2015,2
 04-02-2015,3
 12-06-2015,1
 08-24-2015,1
 01-30-2016,2
 01-05-2016,1
 03-22-2015,7
 11-09-2015,1
 01-27-2016,1
 02-03-2016,2
 10-14-2015,1
 07-22-2015,1
 01-23-2016,1
 02-07-2016,1
 12-24-2015,1
 05-14-2015,2
 08-02-2015,1
 05-20-2015,1
 02-29-2016,1
 03-15-2015,10
 05-26-2015,1
 11-22-2015,1
 05-01-2015,1
 05-04-2015,1
 04-24-2015,1
 04-21-2015,1
 07-31-2015,1
 07-15-2015,1
 02-10-2016,1
 10-23-2015,1
