ReviewDate	NumberOfReviews
4/22/2015	1
12/24/2014	1
12/21/2014	1
7/13/2014	2
11/07/14	1
12/10/14	1
11/04/14	1
07/10/14	1
07/03/14	1
08/03/14	2
07/08/14	2
11/15/2014	1
11/29/2014	1
7/21/2014	1
07/05/14	4
07/09/14	1
10/02/14	1
7/27/2014	1
10/08/14	1
7/16/2014	3
11/05/14	1
3/25/2015	2
7/19/2014	1
7/23/2014	1
7/26/2014	2
08/04/14	1
8/20/2014	2
03/05/15	1
7/18/2014	2
3/18/2015	2
07/12/14	1
7/31/2014	1
7/15/2014	1
3/23/2015	1
02/04/15	1
08/11/14	1
10/28/2014	1
2/16/2015	2
05/04/15	1
07/07/14	1
07/11/14	1
